Brand,Manufacturer_ID,Product_Code,Product_Name,Supplier_SKU_ID,Manufacturer_SKU_ID,MSRP,MAP,Cost_Price,Weight,Stock,SKU_Available_Date,Category1_Unique,Category1_Name,Category2_Unique,Category2_Name,Category3_Unique,Category3_Name,Category4_Unique,Category4_Name,Category5_Unique,Category5_Name,Category6_Unique,Category6_Name,Product_Description,SKU_Description,Large_Image_Path,Thumbnail_Image_Path,Supplier_Code,Swatch_Image_Path,Color_Code,Color_Name,Size_Code,Size_Name,Fit_Code,Fit_Name
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.WH.3XL,038.WH.3XL,34,34,34,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_wh.jpg,147/s/038_spades_wh.jpg,,147/sw/tm_white-wh_sw.jpg,White-WH,White (WH),3XL,3XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.WH.4XL,038.WH.4XL,36,36,36,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_wh.jpg,147/s/038_spades_wh.jpg,,147/sw/tm_white-wh_sw.jpg,White-WH,White (WH),4XL,4XL,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.BL.XS,090.BL.XS,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_bl.jpg,147/s/090_element_youth_bl.jpg,,147/sw/tm_black-bl_sw.jpg,Black-BL,Black (BL),XS,XS,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.BL.S,090.BL.S,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_bl.jpg,147/s/090_element_youth_bl.jpg,,147/sw/tm_black-bl_sw.jpg,Black-BL,Black (BL),S,S,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.BL.M,090.BL.M,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_bl.jpg,147/s/090_element_youth_bl.jpg,,147/sw/tm_black-bl_sw.jpg,Black-BL,Black (BL),M,M,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.BL.L,090.BL.L,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_bl.jpg,147/s/090_element_youth_bl.jpg,,147/sw/tm_black-bl_sw.jpg,Black-BL,Black (BL),L,L,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.BL.XL,090.BL.XL,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_bl.jpg,147/s/090_element_youth_bl.jpg,,147/sw/tm_black-bl_sw.jpg,Black-BL,Black (BL),XL,XL,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.CG.XS,090.CG.XS,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_cg.jpg,147/s/090_element_youth_cg.jpg,,147/sw/tm_coolgray-cg_sw.jpg,CoolGray-CG,Cool Gray (CG),XS,XS,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.CG.S,090.CG.S,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_cg.jpg,147/s/090_element_youth_cg.jpg,,147/sw/tm_coolgray-cg_sw.jpg,CoolGray-CG,Cool Gray (CG),S,S,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.CG.M,090.CG.M,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_cg.jpg,147/s/090_element_youth_cg.jpg,,147/sw/tm_coolgray-cg_sw.jpg,CoolGray-CG,Cool Gray (CG),M,M,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.CG.L,090.CG.L,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_cg.jpg,147/s/090_element_youth_cg.jpg,,147/sw/tm_coolgray-cg_sw.jpg,CoolGray-CG,Cool Gray (CG),L,L,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.CG.XL,090.CG.XL,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_cg.jpg,147/s/090_element_youth_cg.jpg,,147/sw/tm_coolgray-cg_sw.jpg,CoolGray-CG,Cool Gray (CG),XL,XL,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.FG.XS,090.FG.XS,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_fg.jpg,147/s/090_element_youth_fg.jpg,,147/sw/tm_forestgreen-fg_sw.jpg,ForestGreen-FG,Forest Green (FG),XS,XS,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.FG.S,090.FG.S,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_fg.jpg,147/s/090_element_youth_fg.jpg,,147/sw/tm_forestgreen-fg_sw.jpg,ForestGreen-FG,Forest Green (FG),S,S,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.FG.M,090.FG.M,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_fg.jpg,147/s/090_element_youth_fg.jpg,,147/sw/tm_forestgreen-fg_sw.jpg,ForestGreen-FG,Forest Green (FG),M,M,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.FG.L,090.FG.L,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_fg.jpg,147/s/090_element_youth_fg.jpg,,147/sw/tm_forestgreen-fg_sw.jpg,ForestGreen-FG,Forest Green (FG),L,L,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.FG.XL,090.FG.XL,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_fg.jpg,147/s/090_element_youth_fg.jpg,,147/sw/tm_forestgreen-fg_sw.jpg,ForestGreen-FG,Forest Green (FG),XL,XL,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.NA.XS,090.NA.XS,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_na.jpg,147/s/090_element_youth_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),XS,XS,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.NA.S,090.NA.S,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_na.jpg,147/s/090_element_youth_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),S,S,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.NA.M,090.NA.M,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_na.jpg,147/s/090_element_youth_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),M,M,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.NA.L,090.NA.L,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_na.jpg,147/s/090_element_youth_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),L,L,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.NA.XL,090.NA.XL,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_na.jpg,147/s/090_element_youth_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),XL,XL,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.RE.XS,090.RE.XS,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_re.jpg,147/s/090_element_youth_re.jpg,,147/sw/tm_red-re_sw.jpg,Red-RE,Red (RE),XS,XS,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.RE.S,090.RE.S,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_re.jpg,147/s/090_element_youth_re.jpg,,147/sw/tm_red-re_sw.jpg,Red-RE,Red (RE),S,S,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.RE.M,090.RE.M,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_re.jpg,147/s/090_element_youth_re.jpg,,147/sw/tm_red-re_sw.jpg,Red-RE,Red (RE),M,M,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.RE.L,090.RE.L,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_re.jpg,147/s/090_element_youth_re.jpg,,147/sw/tm_red-re_sw.jpg,Red-RE,Red (RE),L,L,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.RE.XL,090.RE.XL,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_re.jpg,147/s/090_element_youth_re.jpg,,147/sw/tm_red-re_sw.jpg,Red-RE,Red (RE),XL,XL,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.WH.XS,090.WH.XS,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_wh.jpg,147/s/090_element_youth_wh.jpg,,147/sw/tm_white-wh_sw.jpg,White-WH,White (WH),XS,XS,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.WH.S,090.WH.S,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_wh.jpg,147/s/090_element_youth_wh.jpg,,147/sw/tm_white-wh_sw.jpg,White-WH,White (WH),S,S,Regular,Regular
